type;name;data;unit
ValueBox;01SHUTTER;1,4800000000000002;us
ValueBox;02SHUTTER;126,5;us
ValueBox;Measrate;0,0001;kHz

MeasSignale
Zeitstempel [ms];01DIST1 [mm];02DIST1 [mm];01DIST1_PEAK [mm];02DIST1_PEAK [mm];01INTENSITY1 [%];02INTENSITY1 [%]
25,9300;7,04010;2147483396,00000;0,00297;2147483396,00000;0,392;0,000
25,9400;7,04009;2147483396,00000;0,00298;2147483396,00000;0,394;0,000
25,9500;7,04008;2147483396,00000;0,00289;2147483396,00000;0,393;0,000
25,9600;7,04007;2147483396,00000;0,00283;2147483396,00000;0,393;0,000
25,9700;7,04003;2147483396,00000;0,00287;2147483396,00000;0,392;0,000
25,9800;7,03995;2147483396,00000;0,00295;2147483396,00000;0,390;0,000
25,9900;7,03987;2147483396,00000;0,00303;2147483396,00000;0,393;0,000
26,0000;7,03980;2147483396,00000;0,00310;2147483396,00000;0,392;0,000
26,0100;7,03977;2147483396,00000;0,00314;2147483396,00000;0,390;0,000
26,0200;7,03974;2147483396,00000;0,00316;2147483396,00000;0,388;0,000
26,0300;7,03974;2147483396,00000;0,00316;2147483396,00000;0,387;0,000
26,0400;7,03979;2147483396,00000;0,00316;2147483396,00000;0,392;0,000
26,0500;7,03986;2147483396,00000;0,00316;2147483396,00000;0,395;0,000
26,0600;7,03992;2147483396,00000;0,00316;2147483396,00000;0,393;0,000
26,0700;7,03989;2147483396,00000;0,00316;2147483396,00000;0,395;0,000
26,0800;7,03986;2147483396,00000;0,00316;2147483396,00000;0,389;0,000
26,0900;7,03984;2147483396,00000;0,00316;2147483396,00000;0,388;0,000
26,1000;7,03988;2147483396,00000;0,00316;2147483396,00000;0,390;0,000
26,1100;7,03992;2147483396,00000;0,00316;2147483396,00000;0,393;0,000
26,1200;7,03996;2147483396,00000;0,00316;2147483396,00000;0,396;0,000
26,1300;7,03993;2147483396,00000;0,00316;2147483396,00000;0,393;0,000
26,1400;7,03989;2147483396,00000;0,00316;2147483396,00000;0,393;0,000
26,1500;7,03986;2147483396,00000;0,00306;2147483396,00000;0,388;0,000
26,1600;7,03987;2147483396,00000;0,00296;2147483396,00000;0,389;0,000
26,1700;7,03987;2147483396,00000;0,00286;2147483396,00000;0,394;0,000
26,1800;7,03987;2147483396,00000;0,00283;2147483396,00000;0,396;0,000
26,1900;7,03980;2147483396,00000;0,00280;2147483396,00000;0,397;0,000
26,2000;7,03969;2147483396,00000;0,00283;2147483396,00000;0,390;0,000
26,2100;7,03958;2147483396,00000;0,00283;2147483396,00000;0,387;0,000
26,2200;7,03951;2147483396,00000;0,00278;2147483396,00000;0,388;0,000
26,2300;7,03955;2147483396,00000;0,00267;2147483396,00000;0,393;0,000
26,2400;7,03959;2147483396,00000;0,00266;2147483396,00000;0,398;0,000
26,2500;7,03963;2147483396,00000;0,00265;2147483396,00000;0,396;0,000
26,2600;7,03955;2147483396,00000;0,00264;2147483396,00000;0,393;0,000
26,2700;7,03948;2147483396,00000;0,00257;2147483396,00000;0,390;0,000
26,2800;7,03940;2147483396,00000;0,00265;2147483396,00000;0,389;0,000
26,2900;7,03948;2147483396,00000;0,00265;2147483396,00000;0,391;0,000
26,3000;7,03956;2147483396,00000;0,00265;2147483396,00000;0,394;0,000
26,3100;7,03964;2147483396,00000;0,00265;2147483396,00000;0,396;0,000
26,3200;7,03956;2147483396,00000;0,00265;2147483396,00000;0,393;0,000
26,3300;7,03948;2147483396,00000;0,00265;2147483396,00000;0,392;0,000
26,3400;7,03941;2147483396,00000;0,00265;2147483396,00000;0,390;0,000
26,3500;7,03947;2147483396,00000;0,00265;2147483396,00000;0,392;0,000
26,3600;7,03954;2147483396,00000;0,00265;2147483396,00000;0,396;0,000
26,3700;7,03961;2147483396,00000;0,00265;2147483396,00000;0,398;0,000
26,3800;7,03948;2147483396,00000;0,00265;2147483396,00000;0,395;0,000
26,3900;7,03935;2147483396,00000;0,00270;2147483396,00000;0,393;0,000
26,4000;7,03921;2147483396,00000;0,00283;2147483396,00000;0,387;0,000
26,4100;7,03916;2147483396,00000;0,00288;2147483396,00000;0,391;0,000
26,4200;7,03917;2147483396,00000;0,00288;2147483396,00000;0,394;0,000
26,4300;7,03918;2147483396,00000;0,00288;2147483396,00000;0,400;0,000
26,4400;7,03916;2147483396,00000;0,00289;2147483396,00000;0,396;0,000
26,4500;7,03901;2147483396,00000;0,00304;2147483396,00000;0,394;0,000
26,4600;7,03886;2147483396,00000;0,00319;2147483396,00000;0,394;0,000
26,4700;7,03871;2147483396,00000;0,00334;2147483396,00000;0,395;0,000
26,4800;7,03872;2147483396,00000;0,00334;2147483396,00000;0,395;0,000
26,4900;7,03873;2147483396,00000;0,00334;2147483396,00000;0,395;0,000
26,5000;7,03874;2147483396,00000;0,00334;2147483396,00000;0,395;0,000
26,5100;7,03867;2147483396,00000;0,00338;2147483396,00000;0,393;0,000
26,5200;7,03860;2147483396,00000;0,00345;2147483396,00000;0,391;0,000
26,5300;7,03853;2147483396,00000;0,00352;2147483396,00000;0,393;0,000
26,5400;7,03860;2147483396,00000;0,00350;2147483396,00000;0,394;0,000
26,5500;7,03868;2147483396,00000;0,00346;2147483396,00000;0,396;0,000
26,5600;7,03872;2147483396,00000;0,00345;2147483396,00000;0,398;0,000
26,5700;7,03860;2147483396,00000;0,00343;2147483396,00000;0,396;0,000
26,5800;7,03848;2147483396,00000;0,00347;2147483396,00000;0,398;0,000
26,5900;7,03837;2147483396,00000;0,00358;2147483396,00000;0,395;0,000
26,6000;7,03835;2147483396,00000;0,00359;2147483396,00000;0,394;0,000
26,6100;7,03839;2147483396,00000;0,00357;2147483396,00000;0,396;0,000
26,6200;7,03844;2147483396,00000;0,00357;2147483396,00000;0,395;0,000
26,6300;7,03848;2147483396,00000;0,00357;2147483396,00000;0,396;0,000
26,6400;7,03844;2147483396,00000;0,00357;2147483396,00000;0,396;0,000
26,6500;7,03834;2147483396,00000;0,00357;2147483396,00000;0,396;0,000
26,6600;7,03824;2147483396,00000;0,00361;2147483396,00000;0,396;0,000
26,6700;7,03814;2147483396,00000;0,00355;2147483396,00000;0,396;0,000
26,6800;7,03805;2147483396,00000;0,00349;2147483396,00000;0,396;0,000
26,6900;7,03798;2147483396,00000;0,00341;2147483396,00000;0,395;0,000
26,7000;7,03791;2147483396,00000;0,00344;2147483396,00000;0,396;0,000
26,7100;7,03785;2147483396,00000;0,00349;2147483396,00000;0,396;0,000
26,7200;7,03782;2147483396,00000;0,00350;2147483396,00000;0,395;0,000
26,7300;7,03787;2147483396,00000;0,00344;2147483396,00000;0,396;0,000
26,7400;7,03792;2147483396,00000;0,00338;2147483396,00000;0,396;0,000
26,7500;7,03796;2147483396,00000;0,00332;2147483396,00000;0,399;0,000
26,7600;7,03790;2147483396,00000;0,00330;2147483396,00000;0,396;0,000
26,7700;7,03778;2147483396,00000;0,00334;2147483396,00000;0,397;0,000
26,7800;7,03767;2147483396,00000;0,00346;2147483396,00000;0,397;0,000
26,7900;7,03755;2147483396,00000;0,00358;2147483396,00000;0,395;0,000
26,8000;7,03753;2147483396,00000;0,00360;2147483396,00000;0,396;0,000
26,8100;7,03758;2147483396,00000;0,00360;2147483396,00000;0,395;0,000
26,8200;7,03764;2147483396,00000;0,00360;2147483396,00000;0,397;0,000
26,8300;7,03769;2147483396,00000;0,00360;2147483396,00000;0,398;0,000
26,8400;7,03766;2147483396,00000;0,00360;2147483396,00000;0,399;0,000
26,8500;7,03761;2147483396,00000;0,00360;2147483396,00000;0,395;0,000
26,8600;7,03756;2147483396,00000;0,00351;2147483396,00000;0,396;0,000
26,8700;7,03749;2147483396,00000;0,00348;2147483396,00000;0,397;0,000
26,8800;7,03743;2147483396,00000;0,00354;2147483396,00000;0,401;0,000
26,8900;7,03736;2147483396,00000;0,00361;2147483396,00000;0,397;0,000
26,9000;7,03729;2147483396,00000;0,00369;2147483396,00000;0,396;0,000
26,9100;7,03721;2147483396,00000;0,00377;2147483396,00000;0,396;0,000
26,9200;7,03716;2147483396,00000;0,00378;2147483396,00000;0,395;0,000
26,9300;7,03713;2147483396,00000;0,00378;2147483396,00000;0,400;0,000
26,9400;7,03710;2147483396,00000;0,00377;2147483396,00000;0,398;0,000
26,9500;7,03707;2147483396,00000;0,00376;2147483396,00000;0,402;0,000
26,9600;7,03691;2147483396,00000;0,00388;2147483396,00000;0,401;0,000
26,9700;7,03674;2147483396,00000;0,00401;2147483396,00000;0,397;0,000
26,9800;7,03657;2147483396,00000;0,00412;2147483396,00000;0,398;0,000
26,9900;7,03645;2147483396,00000;0,00421;2147483396,00000;0,397;0,000
27,0000;7,03646;2147483396,00000;0,00421;2147483396,00000;0,396;0,000
27,0100;7,03646;2147483396,00000;0,00421;2147483396,00000;0,397;0,000
27,0200;7,03647;2147483396,00000;0,00421;2147483396,00000;0,399;0,000
27,0300;7,03641;2147483396,00000;0,00426;2147483396,00000;0,399;0,000
27,0400;7,03634;2147483396,00000;0,00432;2147483396,00000;0,399;0,000
27,0500;7,03628;2147483396,00000;0,00428;2147483396,00000;0,398;0,000
27,0600;7,03624;2147483396,00000;0,00421;2147483396,00000;0,400;0,000
27,0700;7,03620;2147483396,00000;0,00424;2147483396,00000;0,397;0,000
27,0800;7,03616;2147483396,00000;0,00428;2147483396,00000;0,398;0,000
27,0900;7,03612;2147483396,00000;0,00432;2147483396,00000;0,398;0,000
27,1000;7,03608;2147483396,00000;0,00437;2147483396,00000;0,398;0,000
27,1100;7,03604;2147483396,00000;0,00441;2147483396,00000;0,397;0,000
27,1200;7,03607;2147483396,00000;0,00441;2147483396,00000;0,401;0,000
27,1300;7,03611;2147483396,00000;0,00439;2147483396,00000;0,402;0,000
27,1400;7,03614;2147483396,00000;0,00438;2147483396,00000;0,401;0,000
27,1500;7,03605;2147483396,00000;0,00436;2147483396,00000;0,402;0,000
27,1600;7,03590;2147483396,00000;0,00447;2147483396,00000;0,398;0,000
27,1700;7,03575;2147483396,00000;0,00455;2147483396,00000;0,397;0,000
27,1800;7,03561;2147483396,00000;0,00462;2147483396,00000;0,398;0,000
27,1900;7,03557;2147483396,00000;0,00459;2147483396,00000;0,400;0,000
27,2000;7,03554;2147483396,00000;0,00456;2147483396,00000;0,398;0,000
27,2100;7,03551;2147483396,00000;0,00458;2147483396,00000;0,401;0,000
27,2200;7,03544;2147483396,00000;0,00464;2147483396,00000;0,401;0,000
27,2300;7,03538;2147483396,00000;0,00469;2147483396,00000;0,401;0,000
27,2400;7,03531;2147483396,00000;0,00471;2147483396,00000;0,399;0,000
27,2500;7,03527;2147483396,00000;0,00469;2147483396,00000;0,399;0,000
27,2600;7,03522;2147483396,00000;0,00474;2147483396,00000;0,401;0,000
27,2700;7,03518;2147483396,00000;0,00478;2147483396,00000;0,398;0,000
27,2800;7,03513;2147483396,00000;0,00483;2147483396,00000;0,399;0,000
27,2900;7,03508;2147483396,00000;0,00488;2147483396,00000;0,400;0,000
27,3000;7,03504;2147483396,00000;0,00492;2147483396,00000;0,397;0,000
27,3100;7,03508;2147483396,00000;0,00492;2147483396,00000;0,398;0,000
27,3200;7,03512;2147483396,00000;0,00492;2147483396,00000;0,399;0,000
27,3300;7,03515;2147483396,00000;0,00492;2147483396,00000;0,404;0,000
27,3400;7,03513;2147483396,00000;0,00492;2147483396,00000;0,403;0,000
27,3500;7,03504;2147483396,00000;0,00492;2147483396,00000;0,401;0,000
27,3600;7,03494;2147483396,00000;0,00501;2147483396,00000;0,400;0,000
27,3700;7,03485;2147483396,00000;0,00511;2147483396,00000;0,401;0,000
27,3800;7,03479;2147483396,00000;0,00517;2147483396,00000;0,400;0,000
27,3900;7,03473;2147483396,00000;0,00523;2147483396,00000;0,402;0,000
27,4000;7,03467;2147483396,00000;0,00526;2147483396,00000;0,399;0,000
27,4100;7,03461;2147483396,00000;0,00528;2147483396,00000;0,402;0,000
27,4200;7,03454;2147483396,00000;0,00532;2147483396,00000;0,402;0,000
27,4300;7,03443;2147483396,00000;0,00543;2147483396,00000;0,402;0,000
27,4400;7,03433;2147483396,00000;0,00554;2147483396,00000;0,402;0,000
27,4500;7,03422;2147483396,00000;0,00565;2147483396,00000;0,401;0,000
27,4600;7,03411;2147483396,00000;0,00569;2147483396,00000;0,398;0,000
27,4700;7,03400;2147483396,00000;0,00569;2147483396,00000;0,401;0,000
27,4800;7,03389;2147483396,00000;0,00575;2147483396,00000;0,403;0,000
27,4900;7,03380;2147483396,00000;0,00584;2147483396,00000;0,402;0,000
27,5000;7,03374;2147483396,00000;0,00589;2147483396,00000;0,398;0,000
27,5100;7,03373;2147483396,00000;0,00591;2147483396,00000;0,399;0,000
27,5200;7,03372;2147483396,00000;0,00592;2147483396,00000;0,401;0,000
27,5300;7,03371;2147483396,00000;0,00593;2147483396,00000;0,403;0,000
27,5400;7,03368;2147483396,00000;0,00595;2147483396,00000;0,403;0,000
27,5500;7,03362;2147483396,00000;0,00602;2147483396,00000;0,405;0,000
27,5600;7,03355;2147483396,00000;0,00608;2147483396,00000;0,401;0,000
27,5700;7,03349;2147483396,00000;0,00615;2147483396,00000;0,401;0,000
27,5800;7,03346;2147483396,00000;0,00618;2147483396,00000;0,403;0,000
27,5900;7,03346;2147483396,00000;0,00615;2147483396,00000;0,403;0,000
27,6000;7,03347;2147483396,00000;0,00615;2147483396,00000;0,404;0,000
27,6100;7,03346;2147483396,00000;0,00615;2147483396,00000;0,402;0,000
27,6200;7,03339;2147483396,00000;0,00621;2147483396,00000;0,402;0,000
27,6300;7,03332;2147483396,00000;0,00628;2147483396,00000;0,402;0,000
27,6400;7,03325;2147483396,00000;0,00636;2147483396,00000;0,402;0,000
27,6500;7,03316;2147483396,00000;0,00632;2147483396,00000;0,402;0,000
27,6600;7,03308;2147483396,00000;0,00627;2147483396,00000;0,401;0,000
27,6700;7,03298;2147483396,00000;0,00624;2147483396,00000;0,407;0,000
27,6800;7,03287;2147483396,00000;0,00630;2147483396,00000;0,403;0,000
27,6900;7,03277;2147483396,00000;0,00641;2147483396,00000;0,400;0,000
27,7000;7,03268;2147483396,00000;0,00650;2147483396,00000;0,402;0,000
27,7100;7,03263;2147483396,00000;0,00652;2147483396,00000;0,404;0,000
27,7200;7,03259;2147483396,00000;0,00642;2147483396,00000;0,402;0,000
27,7300;7,03254;2147483396,00000;0,00632;2147483396,00000;0,404;0,000
27,7400;7,03243;2147483396,00000;0,00632;2147483396,00000;0,400;0,000
27,7500;7,03231;2147483396,00000;0,00643;2147483396,00000;0,403;0,000
27,7600;7,03220;2147483396,00000;0,00655;2147483396,00000;0,401;0,000
27,7700;7,03216;2147483396,00000;0,00659;2147483396,00000;0,403;0,000
27,7800;7,03215;2147483396,00000;0,00657;2147483396,00000;0,400;0,000
27,7900;7,03216;2147483396,00000;0,00657;2147483396,00000;0,404;0,000
27,8000;7,03215;2147483396,00000;0,00657;2147483396,00000;0,404;0,000
27,8100;7,03211;2147483396,00000;0,00661;2147483396,00000;0,403;0,000
27,8200;7,03207;2147483396,00000;0,00664;2147483396,00000;0,402;0,000
27,8300;7,03204;2147483396,00000;0,00668;2147483396,00000;0,403;0,000
27,8400;7,03199;2147483396,00000;0,00661;2147483396,00000;0,403;0,000
27,8500;7,03195;2147483396,00000;0,00654;2147483396,00000;0,404;0,000
27,8600;7,03190;2147483396,00000;0,00658;2147483396,00000;0,402;0,000
27,8700;7,03181;2147483396,00000;0,00667;2147483396,00000;0,401;0,000
27,8800;7,03173;2147483396,00000;0,00676;2147483396,00000;0,401;0,000
27,8900;7,03164;2147483396,00000;0,00684;2147483396,00000;0,405;0,000
27,9000;7,03160;2147483396,00000;0,00689;2147483396,00000;0,402;0,000
27,9100;7,03154;2147483396,00000;0,00690;2147483396,00000;0,404;0,000
27,9200;7,03148;2147483396,00000;0,00686;2147483396,00000;0,403;0,000
27,9300;7,03130;2147483396,00000;0,00694;2147483396,00000;0,403;0,000
27,9400;7,03112;2147483396,00000;0,00701;2147483396,00000;0,404;0,000
27,9500;7,03095;2147483396,00000;0,00710;2147483396,00000;0,404;0,000
27,9600;7,03081;2147483396,00000;0,00717;2147483396,00000;0,404;0,000
27,9700;7,03073;2147483396,00000;0,00723;2147483396,00000;0,403;0,000
27,9800;7,03065;2147483396,00000;0,00731;2147483396,00000;0,401;0,000
27,9900;7,03057;2147483396,00000;0,00739;2147483396,00000;0,402;0,000
28,0000;7,03049;2147483396,00000;0,00747;2147483396,00000;0,404;0,000
28,0100;7,03041;2147483396,00000;0,00755;2147483396,00000;0,404;0,000
28,0200;7,03032;2147483396,00000;0,00763;2147483396,00000;0,402;0,000
28,0300;7,03028;2147483396,00000;0,00762;2147483396,00000;0,401;0,000
28,0400;7,03024;2147483396,00000;0,00754;2147483396,00000;0,402;0,000
28,0500;7,03019;2147483396,00000;0,00749;2147483396,00000;0,401;0,000
28,0600;7,03015;2147483396,00000;0,00754;2147483396,00000;0,403;0,000
28,0700;7,03011;2147483396,00000;0,00758;2147483396,00000;0,403;0,000
28,0800;7,03008;2147483396,00000;0,00761;2147483396,00000;0,401;0,000
28,0900;7,03011;2147483396,00000;0,00761;2147483396,00000;0,401;0,000
28,1000;7,03014;2147483396,00000;0,00761;2147483396,00000;0,405;0,000
28,1100;7,03016;2147483396,00000;0,00758;2147483396,00000;0,401;0,000
28,1200;7,03013;2147483396,00000;0,00753;2147483396,00000;0,402;0,000
28,1300;7,03005;2147483396,00000;0,00750;2147483396,00000;0,401;0,000
28,1400;7,02997;2147483396,00000;0,00752;2147483396,00000;0,404;0,000
28,1500;7,02990;2147483396,00000;0,00754;2147483396,00000;0,403;0,000
28,1600;7,02984;2147483396,00000;0,00752;2147483396,00000;0,402;0,000
28,1700;7,02980;2147483396,00000;0,00748;2147483396,00000;0,402;0,000
28,1800;7,02976;2147483396,00000;0,00745;2147483396,00000;0,405;0,000
28,1900;7,02970;2147483396,00000;0,00746;2147483396,00000;0,404;0,000
28,2000;7,02962;2147483396,00000;0,00750;2147483396,00000;0,402;0,000
28,2100;7,02955;2147483396,00000;0,00755;2147483396,00000;0,401;0,000
28,2200;7,02947;2147483396,00000;0,00759;2147483396,00000;0,402;0,000
28,2300;7,02940;2147483396,00000;0,00752;2147483396,00000;0,403;0,000
28,2400;7,02932;2147483396,00000;0,00742;2147483396,00000;0,404;0,000
28,2500;7,02924;2147483396,00000;0,00733;2147483396,00000;0,400;0,000
28,2600;7,02915;2147483396,00000;0,00732;2147483396,00000;0,401;0,000
28,2700;7,02907;2147483396,00000;0,00740;2147483396,00000;0,403;0,000
28,2800;7,02903;2147483396,00000;0,00744;2147483396,00000;0,401;0,000
28,2900;7,02903;2147483396,00000;0,00745;2147483396,00000;0,402;0,000
28,3000;7,02902;2147483396,00000;0,00739;2147483396,00000;0,403;0,000
28,3100;7,02900;2147483396,00000;0,00734;2147483396,00000;0,403;0,000
28,3200;7,02895;2147483396,00000;0,00733;2147483396,00000;0,403;0,000
28,3300;7,02888;2147483396,00000;0,00737;2147483396,00000;0,403;0,000
28,3400;7,02880;2147483396,00000;0,00740;2147483396,00000;0,401;0,000
28,3500;7,02873;2147483396,00000;0,00743;2147483396,00000;0,402;0,000
28,3600;7,02868;2147483396,00000;0,00746;2147483396,00000;0,402;0,000
28,3700;7,02862;2147483396,00000;0,00752;2147483396,00000;0,404;0,000
28,3800;7,02856;2147483396,00000;0,00758;2147483396,00000;0,402;0,000
28,3900;7,02847;2147483396,00000;0,00767;2147483396,00000;0,403;0,000
28,4000;7,02838;2147483396,00000;0,00776;2147483396,00000;0,401;0,000
28,4100;7,02829;2147483396,00000;0,00785;2147483396,00000;0,402;0,000
28,4200;7,02819;2147483396,00000;0,00786;2147483396,00000;0,402;0,000
28,4300;7,02808;2147483396,00000;0,00781;2147483396,00000;0,402;0,000
28,4400;7,02797;2147483396,00000;0,00778;2147483396,00000;0,402;0,000
28,4500;7,02784;2147483396,00000;0,00776;2147483396,00000;0,400;0,000
28,4600;7,02772;2147483396,00000;0,00786;2147483396,00000;0,402;0,000
28,4700;7,02760;2147483396,00000;0,00794;2147483396,00000;0,403;0,000
28,4800;7,02752;2147483396,00000;0,00798;2147483396,00000;0,400;0,000
28,4900;7,02747;2147483396,00000;0,00797;2147483396,00000;0,403;0,000
28,5000;7,02741;2147483396,00000;0,00797;2147483396,00000;0,402;0,000
28,5100;7,02734;2147483396,00000;0,00797;2147483396,00000;0,402;0,000
28,5200;7,02725;2147483396,00000;0,00801;2147483396,00000;0,395;0,000
28,5300;7,02718;2147483396,00000;0,00804;2147483396,00000;0,402;0,000
28,5400;7,02711;2147483396,00000;0,00807;2147483396,00000;0,398;0,000
28,5500;7,02707;2147483396,00000;0,00808;2147483396,00000;0,402;0,000
28,5600;7,02704;2147483396,00000;0,00811;2147483396,00000;0,398;0,000
28,5700;7,02701;2147483396,00000;0,00814;2147483396,00000;0,396;0,000
28,5800;7,02696;2147483396,00000;0,00819;2147483396,00000;0,397;0,000
28,5900;7,02690;2147483396,00000;0,00824;2147483396,00000;0,397;0,000
28,6000;7,02685;2147483396,00000;0,00830;2147483396,00000;0,399;0,000
28,6100;7,02680;2147483396,00000;0,00832;2147483396,00000;0,397;0,000
28,6200;7,02675;2147483396,00000;0,00829;2147483396,00000;0,396;0,000
28,6300;7,02670;2147483396,00000;0,00825;2147483396,00000;0,397;0,000
28,6400;7,02658;2147483396,00000;0,00827;2147483396,00000;0,397;0,000
28,6500;7,02647;2147483396,00000;0,00832;2147483396,00000;0,397;0,000
28,6600;7,02636;2147483396,00000;0,00837;2147483396,00000;0,398;0,000
28,6700;7,02626;2147483396,00000;0,00841;2147483396,00000;0,396;0,000
28,6800;7,02618;2147483396,00000;0,00843;2147483396,00000;0,395;0,000
28,6900;7,02610;2147483396,00000;0,00844;2147483396,00000;0,395;0,000
28,7000;7,02599;2147483396,00000;0,00844;2147483396,00000;0,396;0,000
28,7100;7,02588;2147483396,00000;0,00845;2147483396,00000;0,395;0,000
28,7200;7,02575;2147483396,00000;0,00846;2147483396,00000;0,396;0,000
28,7300;7,02563;2147483396,00000;0,00847;2147483396,00000;0,395;0,000
28,7400;7,02555;2147483396,00000;0,00845;2147483396,00000;0,398;0,000
28,7500;7,02547;2147483396,00000;0,00842;2147483396,00000;0,394;0,000
28,7600;7,02539;2147483396,00000;0,00841;2147483396,00000;0,394;0,000
28,7700;7,02530;2147483396,00000;0,00845;2147483396,00000;0,396;0,000
28,7800;7,02521;2147483396,00000;0,00852;2147483396,00000;0,396;0,000
28,7900;7,02512;2147483396,00000;0,00860;2147483396,00000;0,396;0,000
28,8000;7,02507;2147483396,00000;0,00864;2147483396,00000;0,396;0,000
28,8100;7,02501;2147483396,00000;0,00868;2147483396,00000;0,395;0,000
